FACID,FACNAME,FAC_FDR,BED_CAPACITY_TYPE,BED_CAPACITY,COUNTY_NAME,DATA_DATE
930000103,ST. MARY MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,REHABILITATION,46,LOS ANGELES,2025-12-15
930000103,ST. MARY MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,190,LOS ANGELES,2025-12-15
930000107,MONROVIA MEMORIAL HOSPITAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,4,LOS ANGELES,2025-12-15
930000107,MONROVIA MEMORIAL HOSPITAL,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,45,LOS ANGELES,2025-12-15
930000108,MONTEREY PARK HOSPITAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,4,LOS ANGELES,2025-12-15
930000108,MONTEREY PARK HOSPITAL,GENERAL ACUTE CARE HOSPITAL,PERINATAL,8,LOS ANGELES,2025-12-15
930000108,MONTEREY PARK HOSPITAL,GENERAL ACUTE CARE HOSPITAL,PEDIATRIC,6,LOS ANGELES,2025-12-15
930000108,MONTEREY PARK HOSPITAL,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,83,LOS ANGELES,2025-12-15
930000109,MOTION PICTURE & TELEVISION HOSPITAL,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,12,LOS ANGELES,2025-12-15
930000111,NORTHRIDGE HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,CORONARY CARE,22,LOS ANGELES,2025-12-15
930000111,NORTHRIDGE HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,24,LOS ANGELES,2025-12-15
930000111,NORTHRIDGE HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE NEWBORN NURSERY,18,LOS ANGELES,2025-12-15
930000111,NORTHRIDGE HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,PERINATAL,35,LOS ANGELES,2025-12-15
930000111,NORTHRIDGE HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,PEDIATRIC,20,LOS ANGELES,2025-12-15
930000111,NORTHRIDGE HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,REHABILITATION,36,LOS ANGELES,2025-12-15
930000111,NORTHRIDGE HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,199,LOS ANGELES,2025-12-15
930000112,NORWALK COMMUNITY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,6,LOS ANGELES,2025-12-15
930000112,NORWALK COMMUNITY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,PEDIATRIC,7,LOS ANGELES,2025-12-15
930000112,NORWALK COMMUNITY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,37,LOS ANGELES,2025-12-15
930000114,COLLEGE MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,CORONARY CARE,8,LOS ANGELES,2025-12-15
930000114,COLLEGE MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,8,LOS ANGELES,2025-12-15
930000114,COLLEGE MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,68,LOS ANGELES,2025-12-15
930000114,COLLEGE MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,ACUTE PSYCHIATRIC CARE,37,LOS ANGELES,2025-12-15
930000121,KAISER FOUNDATION HOSP MENTAL HEALTH CTR D/P APH,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,68,LOS ANGELES,2025-12-15
930000122,AURORA CHARTER OAK,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,134,LOS ANGELES,2025-12-15
930000123,POMONA VALLEY HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,CORONARY CARE,12,LOS ANGELES,2025-12-15
930000123,POMONA VALLEY HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,38,LOS ANGELES,2025-12-15
930000123,POMONA VALLEY HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE NEWBORN NURSERY,53,LOS ANGELES,2025-12-15
930000123,POMONA VALLEY HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,PERINATAL,84,LOS ANGELES,2025-12-15
930000123,POMONA VALLEY HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,PEDIATRIC,49,LOS ANGELES,2025-12-15
930000123,POMONA VALLEY HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,191,LOS ANGELES,2025-12-15
930000125,SAN DIMAS COMMUNITY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,CORONARY CARE,0,LOS ANGELES,2025-12-15
930000125,SAN DIMAS COMMUNITY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,8,LOS ANGELES,2025-12-15
930000125,SAN DIMAS COMMUNITY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,PERINATAL,7,LOS ANGELES,2025-12-15
930000125,SAN DIMAS COMMUNITY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,86,LOS ANGELES,2025-12-15
930000127,TORRANCE MEMORIAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,BURN,12,LOS ANGELES,2025-12-15
930000127,TORRANCE MEMORIAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,CORONARY CARE,20,LOS ANGELES,2025-12-15
930000127,TORRANCE MEMORIAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,24,LOS ANGELES,2025-12-15
930000127,TORRANCE MEMORIAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE NEWBORN NURSERY,25,LOS ANGELES,2025-12-15
930000127,TORRANCE MEMORIAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,PERINATAL,25,LOS ANGELES,2025-12-15
930000127,TORRANCE MEMORIAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,PEDIATRIC,33,LOS ANGELES,2025-12-15
930000127,TORRANCE MEMORIAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,409,LOS ANGELES,2025-12-15
930000128,ST. FRANCIS MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,36,LOS ANGELES,2025-12-15
930000128,ST. FRANCIS MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE NEWBORN NURSERY,29,LOS ANGELES,2025-12-15
930000128,ST. FRANCIS MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,PERINATAL,71,LOS ANGELES,2025-12-15
930000128,ST. FRANCIS MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,PEDIATRIC,14,LOS ANGELES,2025-12-15
930000128,ST. FRANCIS MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,164,LOS ANGELES,2025-12-15
930000129,VALLEY PRESBYTERIAN HOSPITAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,30,LOS ANGELES,2025-12-15
930000129,VALLEY PRESBYTERIAN HOSPITAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE NEWBORN NURSERY,32,LOS ANGELES,2025-12-15
930000129,VALLEY PRESBYTERIAN HOSPITAL,GENERAL ACUTE CARE HOSPITAL,PERINATAL,58,LOS ANGELES,2025-12-15
930000129,VALLEY PRESBYTERIAN HOSPITAL,GENERAL ACUTE CARE HOSPITAL,PEDIATRIC,25,LOS ANGELES,2025-12-15
930000129,VALLEY PRESBYTERIAN HOSPITAL,GENERAL ACUTE CARE HOSPITAL,REHABILITATION,17,LOS ANGELES,2025-12-15
930000129,VALLEY PRESBYTERIAN HOSPITAL,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,188,LOS ANGELES,2025-12-15
930000132,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,CORONARY CARE,6,LOS ANGELES,2025-12-15
930000132,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,12,LOS ANGELES,2025-12-15
930000132,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE NEWBORN NURSERY,40,LOS ANGELES,2025-12-15
930000132,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,PERINATAL,40,LOS ANGELES,2025-12-15
930000132,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,PEDIATRIC,18,LOS ANGELES,2025-12-15
930000132,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,REHABILITATION,12,LOS ANGELES,2025-12-15
930000132,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,197,LOS ANGELES,2025-12-15
930000133,PACIFICA HOSPITAL OF THE VALLEY,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,7,LOS ANGELES,2025-12-15
930000133,PACIFICA HOSPITAL OF THE VALLEY,GENERAL ACUTE CARE HOSPITAL,PERINATAL,16,LOS ANGELES,2025-12-15
930000133,PACIFICA HOSPITAL OF THE VALLEY,GENERAL ACUTE CARE HOSPITAL,PEDIATRIC,24,LOS ANGELES,2025-12-15
930000133,PACIFICA HOSPITAL OF THE VALLEY,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,48,LOS ANGELES,2025-12-15
930000137,AURORA LAS ENCINAS HOSPITAL,ACUTE PSYCHIATRIC HOSPITAL,CHEMICAL DEPENDENCY RECOVERY,22,LOS ANGELES,2025-12-15
930000137,AURORA LAS ENCINAS HOSPITAL,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,96,LOS ANGELES,2025-12-15
930000140,SHERMAN OAKS HOSPITAL,GENERAL ACUTE CARE HOSPITAL,CORONARY CARE,8,LOS ANGELES,2025-12-15
930000140,SHERMAN OAKS HOSPITAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,8,LOS ANGELES,2025-12-15
930000140,SHERMAN OAKS HOSPITAL,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,96,LOS ANGELES,2025-12-15
930000144,KINDRED HOSPITAL BALDWIN PARK,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,8,LOS ANGELES,2025-12-15
930000144,KINDRED HOSPITAL BALDWIN PARK,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,83,LOS ANGELES,2025-12-15
930000146,DEL AMO BEHAVIORAL HEALTH SYSTEM,ACUTE PSYCHIATRIC HOSPITAL,CHEMICAL DEPENDENCY RECOVERY,19,LOS ANGELES,2025-12-15
930000146,DEL AMO BEHAVIORAL HEALTH SYSTEM,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,147,LOS ANGELES,2025-12-15
930000147,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,55,LOS ANGELES,2025-12-15
930000151,WHITTIER HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,16,LOS ANGELES,2025-12-15
930000151,WHITTIER HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,PERINATAL,28,LOS ANGELES,2025-12-15
930000151,WHITTIER HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,112,LOS ANGELES,2025-12-15
930000153,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,74,LOS ANGELES,2025-12-15
930000157,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER SAN PEDRO,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,12,LOS ANGELES,2025-12-15
930000157,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER SAN PEDRO,GENERAL ACUTE CARE HOSPITAL,PERINATAL,22,LOS ANGELES,2025-12-15
930000157,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER SAN PEDRO,GENERAL ACUTE CARE HOSPITAL,REHABILITATION,20,LOS ANGELES,2025-12-15
930000157,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER SAN PEDRO,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,104,LOS ANGELES,2025-12-15
930000159,TARZANA TREATMENT CENTER,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,60,LOS ANGELES,2025-12-15
930000161,L.A. DOWNTOWN MEDICAL CENTER - INGLESIDE CAMPUS D/P APH,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,118,LOS ANGELES,2025-12-15
930000162,RONALD REAGAN UCLA MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,CORONARY CARE,13,LOS ANGELES,2025-12-15
930000162,RONALD REAGAN UCLA MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,120,LOS ANGELES,2025-12-15
930000162,RONALD REAGAN UCLA MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE NEWBORN NURSERY,22,LOS ANGELES,2025-12-15
930000162,RONALD REAGAN UCLA MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,PERINATAL,13,LOS ANGELES,2025-12-15
930000162,RONALD REAGAN UCLA MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,PEDIATRIC,44,LOS ANGELES,2025-12-15
930000162,RONALD REAGAN UCLA MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,234,LOS ANGELES,2025-12-15
930000163,USC KENNETH NORRIS JR. CANCER HOSPITAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,13,LOS ANGELES,2025-12-15
930000163,USC KENNETH NORRIS JR. CANCER HOSPITAL,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,47,LOS ANGELES,2025-12-15
930000175,U.S. RENAL CARE GARDENA DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,17,LOS ANGELES,2025-12-15
930000186,SOUTHERN CALIFORNIA HOSPITAL AT VAN NUYS D/P APH,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,59,LOS ANGELES,2025-12-15
930000187,USC VERDUGO HILLS HOSPITAL,GENERAL ACUTE CARE HOSPITAL,CORONARY CARE,6,LOS ANGELES,2025-12-15
930000187,USC VERDUGO HILLS HOSPITAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,6,LOS ANGELES,2025-12-15
930000187,USC VERDUGO HILLS HOSPITAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE NEWBORN NURSERY,6,LOS ANGELES,2025-12-15
930000187,USC VERDUGO HILLS HOSPITAL,GENERAL ACUTE CARE HOSPITAL,PERINATAL,12,LOS ANGELES,2025-12-15
930000187,USC VERDUGO HILLS HOSPITAL,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,86,LOS ANGELES,2025-12-15
930000188,WEST COVINA MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,0,LOS ANGELES,2025-12-15
930000188,WEST COVINA MEDICAL CENTER,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,13,LOS ANGELES,2025-12-15
930000191,ADVENTIST HEALTH WHITE MEMORIAL,GENERAL ACUTE CARE HOSPITAL,CORONARY CARE,8,LOS ANGELES,2025-12-15
930000191,ADVENTIST HEALTH WHITE MEMORIAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,34,LOS ANGELES,2025-12-15
930000191,ADVENTIST HEALTH WHITE MEMORIAL,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE NEWBORN NURSERY,28,LOS ANGELES,2025-12-15
930000191,ADVENTIST HEALTH WHITE MEMORIAL,GENERAL ACUTE CARE HOSPITAL,PERINATAL,24,LOS ANGELES,2025-12-15
930000191,ADVENTIST HEALTH WHITE MEMORIAL,GENERAL ACUTE CARE HOSPITAL,PEDIATRIC,33,LOS ANGELES,2025-12-15
930000191,ADVENTIST HEALTH WHITE MEMORIAL,GENERAL ACUTE CARE HOSPITAL,REHABILITATION,16,LOS ANGELES,2025-12-15
930000191,ADVENTIST HEALTH WHITE MEMORIAL,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,150,LOS ANGELES,2025-12-15
930000193,TOM REDGATE MEMORIAL RECOVERY CENTER,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,CHEMICAL DEPENDENCY RECOVERY,63,LOS ANGELES,2025-12-15
930000194,KEDREN COMMUNITY MENTAL HEALTH CENTER,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,72,LOS ANGELES,2025-12-15
930000196,COLLEGE HOSPITAL,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,187,LOS ANGELES,2025-12-15
930000198,BIO-MEDICAL LONG BEACH COMMUNITY HEMODIALYSIS UNIT,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,25,LOS ANGELES,2025-12-15
930000200,U.S. RENAL CARE NORTHRIDGE DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,26,LOS ANGELES,2025-12-15
930000203,U.S. RENAL CARE VAN NUYS DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,15,LOS ANGELES,2025-12-15
930000204,ANTELOPE VALLEY DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,31,LOS ANGELES,2025-12-15
930000205,INGLEWOOD DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,40,LOS ANGELES,2025-12-15
930000207,COMPTON COMMUNITY HEMODIALYSIS CENTER,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,36,LOS ANGELES,2025-12-15
930000208,COVINA DIALYSIS CENTER,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,17,LOS ANGELES,2025-12-15
930000209,FMCNA OF CULVER CITY,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,25,LOS ANGELES,2025-12-15
930000211,POMONA DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,34,LOS ANGELES,2025-12-15
930000213,EATON CANYON DIALYSIS CENTER,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,31,LOS ANGELES,2025-12-15
930000214,GARFIELD HEMODIALYSIS CENTER,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,24,LOS ANGELES,2025-12-15
930000217,DOWNEY DIALYSIS CENTER,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,25,LOS ANGELES,2025-12-15
930000219,KIDNEY DIALYSIS CARE UNIT,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,40,LOS ANGELES,2025-12-15
930000223,RAI - COMPTON - LOS ANGELES,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,27,LOS ANGELES,2025-12-15
930000228,U.S. RENAL CARE SKYPARK DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,12,LOS ANGELES,2025-12-15
930000230,"SANTA CLARITA KIDNEY CENTER, INC.",CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,24,LOS ANGELES,2025-12-15
930000231,VALLEY DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,34,LOS ANGELES,2025-12-15
930000233,EAST LA PLAZA DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,33,LOS ANGELES,2025-12-15
930000290,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE,22,LOS ANGELES,2025-12-15
930000290,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,GENERAL ACUTE CARE HOSPITAL,INTENSIVE CARE NEWBORN NURSERY,12,LOS ANGELES,2025-12-15
930000290,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,GENERAL ACUTE CARE HOSPITAL,PERINATAL,46,LOS ANGELES,2025-12-15
930000290,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,GENERAL ACUTE CARE HOSPITAL,UNSPECIFIED GENERAL ACUTE CARE,194,LOS ANGELES,2025-12-15
930000397,RAI - CENTINELA - INGLEWOOD,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,25,LOS ANGELES,2025-12-15
930000402,WILSHIRE DIALYSIS CENTER,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,22,LOS ANGELES,2025-12-15
930000436,PROVIDENCE LITTLE COMPANY OF MARY SUBACUTE CARE CENTER,SKILLED NURSING FACILITY,SKILLED NURSING,125,LOS ANGELES,2025-12-15
930000440,GAREY DIALYSIS CENTER,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,30,LOS ANGELES,2025-12-15
930000456,PARAMOUNT DIALYSIS CENTER,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,37,LOS ANGELES,2025-12-15
930000457,"MISSION HILLS DIALYSIS, LLC",CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,23,LOS ANGELES,2025-12-15
930000492,BROTMAN MEDICAL CENTER D/P APH,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,103,LOS ANGELES,2025-12-15
930000547,LONG BEACH MEMORIAL MEDICAL CENTER D/P SNF,SKILLED NURSING FACILITY,SKILLED NURSING,42,LOS ANGELES,2025-12-15
930000558,SAINT FRANCIS MEDICAL CENTER D/P APH,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,40,LOS ANGELES,2025-12-15
930000564,SAN GABRIEL VALLEY MEDICAL CENTER D/P SNF,SKILLED NURSING FACILITY,SKILLED NURSING,44,LOS ANGELES,2025-12-15
930000575,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER D/P SNF,SKILLED NURSING FACILITY,SKILLED NURSING,89,LOS ANGELES,2025-12-15
930000595,BURBANK DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,24,LOS ANGELES,2025-12-15
930000611,PACIFICA HOSPITAL OF THE VALLEY D/P SNF,SKILLED NURSING FACILITY,SKILLED NURSING,98,LOS ANGELES,2025-12-15
930000625,VISTA SPECIALTY HOSPITAL OF SAN GABRIEL VALLEY D/P,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,4,LOS ANGELES,2025-12-15
930000628,NORTHRIDGE HOSPITAL MEDICAL CENTER D/P APH,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,40,LOS ANGELES,2025-12-15
930000630,ANTELOPE VALLEY HOSPITAL D/P APH,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,30,LOS ANGELES,2025-12-15
930000652,GLENDALE ADVENTIST MEDICAL CENTER D/P APH,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,60,LOS ANGELES,2025-12-15
930000669,CATALINA ISLAND HEALTH,SKILLED NURSING FACILITY,SKILLED NURSING,4,LOS ANGELES,2025-12-15
930000676,AMERICAN RECOVERY CENTER,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,CHEMICAL DEPENDENCY RECOVERY,40,LOS ANGELES,2025-12-15
930000679,FRESENIUS MEDICAL CARE ALHAMBRA,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,21,LOS ANGELES,2025-12-15
930000681,PROVIDENCE HOLY CROSS MEDICAL CENTER D/P SNF,SKILLED NURSING FACILITY,SKILLED NURSING,48,LOS ANGELES,2025-12-15
930000685,EAST LOS ANGELES DOCTORS HOSPITAL D/P SNF,SKILLED NURSING FACILITY,SKILLED NURSING,25,LOS ANGELES,2025-12-15
930000689,"EMANATE HEALTH INTER-COMMUNITY HOSPITAL, D/P APH",ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,30,LOS ANGELES,2025-12-15
930000722,GLENDALE MEMORIAL HOSPITAL AND HEALTH CTR. D/P SNF,SKILLED NURSING FACILITY,SKILLED NURSING,30,LOS ANGELES,2025-12-15
930000735,PIH HEALTH GOOD SAMARITAN HOSPITAL D/P SNF,SKILLED NURSING FACILITY,SKILLED NURSING,28,LOS ANGELES,2025-12-15
930000744,MOTION PICTURE & TELEVISION HOSPITAL D/P SNF,SKILLED NURSING FACILITY,SKILLED NURSING,110,LOS ANGELES,2025-12-15
930000751,PROVIDENCE LITTLE COMPANY OF MARY RECOVERY CENTER,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,CHEMICAL DEPENDENCY RECOVERY,48,LOS ANGELES,2025-12-15
930000773,PROVIDENCE LITTLE COMPANY OF MARY TRANSITIONAL CARE CENTER,SKILLED NURSING FACILITY,SKILLED NURSING,115,LOS ANGELES,2025-12-15
930000782,SAN GABRIEL VALLEY MEDICAL CENTER D/P APH,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,42,LOS ANGELES,2025-12-15
930000793,ALHAMBRA HOSPITAL MEDICAL CENTER D/P SNF,SKILLED NURSING FACILITY,SKILLED NURSING,26,LOS ANGELES,2025-12-15
930000795,FRESENIUS MEDICAL CARE BURBANK,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,22,LOS ANGELES,2025-12-15
930000799,IMPERIAL DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,33,LOS ANGELES,2025-12-15
930000802,SOUTHERN CALIFORNIA HOSPITAL,SKILLED NURSING FACILITY,SKILLED NURSING,21,LOS ANGELES,2025-12-15
930000806,SANTA MONICA DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,22,LOS ANGELES,2025-12-15
930000809,PACIFICA HOSPITAL OF THE VALLEY D/P APH,ACUTE PSYCHIATRIC HOSPITAL,ACUTE PSYCHIATRIC CARE,38,LOS ANGELES,2025-12-15
930000822,WHITE MEMORIAL MEDICAL CENTER D/P SNF,SKILLED NURSING FACILITY,SKILLED NURSING,27,LOS ANGELES,2025-12-15
930000829,BMA CARSON COMMUNITY DIALYSIS,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,11,LOS ANGELES,2025-12-15
930000844,UNITED DIALYSIS CENTER,CHRONIC DIALYSIS CLINIC,DIALYSIS STATIONS,28,LOS ANGELES,2025-12-15
